CCODE,ABBREV,YEAR,SCODE,SABBREV,ARDAID,NUMISO,ISO3,UNCODE,INDEP,INPOLITY,INCOW,XCNUM,XCRNAME,XCRID,XCRDAYS,XCR2ID,XCR2DAYS
626,SSD,2012,525,SSU,,728,SSD,728,1,1,1,1,Roman Catholic,1222,366,1200,366
626,SSD,2013,525,SSU,,728,SSD,728,1,1,1,1,Roman Catholic,1222,365,1200,365
626,SSD,2014,525,SSU,,728,SSD,728,1,1,1,1,Roman Catholic,1222,365,1200,365
626,SSD,2015,525,SSU,,728,SSD,728,1,1,1,1,Roman Catholic,1222,365,1200,365
626,SSD,2016,525,SSU,,728,SSD,728,1,1,1,1,Roman Catholic,1222,366,1200,366
626,SSD,2017,525,SSU,,728,SSD,728,1,1,1,1,Roman Catholic,1222,365,1200,365
626,SSD,2018,525,SSU,,728,SSD,728,1,1,1,1,Roman Catholic,1222,365,1200,365
630,IRN,1946,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1947,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1948,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,1949,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1950,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1951,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1952,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,1953,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1954,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1955,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1956,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,1957,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1958,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1959,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1960,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,1961,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1962,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1963,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1964,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,1965,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1966,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1967,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1968,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,1969,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1970,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1971,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1972,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,1973,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1974,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1975,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1976,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,1977,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1978,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1979,630,IRN,110,364,IRN,364,1,1,1,2,"Jafari, Twelver, Shia Muslim",3212,323,3200,365
630,IRN,1980,630,IRN,110,364,IRN,364,1,1,1,1,"Jafari, Twelver, Shia Muslim",3212,366,3200,366
630,IRN,1981,630,IRN,110,364,IRN,364,1,1,1,1,"Jafari, Twelver, Shia Muslim",3212,365,3200,365
630,IRN,1982,630,IRN,110,364,IRN,364,1,1,1,1,"Jafari, Twelver, Shia Muslim",3212,365,3200,365
630,IRN,1983,630,IRN,110,364,IRN,364,1,1,1,1,"Jafari, Twelver, Shia Muslim",3212,365,3200,365
630,IRN,1984,630,IRN,110,364,IRN,364,1,1,1,1,"Jafari, Twelver, Shia Muslim",3212,366,3200,366
630,IRN,1985,630,IRN,110,364,IRN,364,1,1,1,1,"Jafari, Twelver, Shia Muslim",3212,365,3200,365
630,IRN,1986,630,IRN,110,364,IRN,364,1,1,1,1,"Jafari, Twelver, Shia Muslim",3212,365,3200,365
630,IRN,1987,630,IRN,110,364,IRN,364,1,1,1,1,"Jafari, Twelver, Shia Muslim",3212,365,3200,365
630,IRN,1988,630,IRN,110,364,IRN,364,1,1,1,1,"Jafari, Twelver, Shia Muslim",3212,366,3200,366
630,IRN,1989,630,IRN,110,364,IRN,364,1,1,1,3,"Twelver, Shia Muslim",3210,210,3200,364
630,IRN,1990,630,IRN,110,364,IRN,364,1,1,1,1,"Twelver, Shia Muslim",3210,365,3200,365
630,IRN,1991,630,IRN,110,364,IRN,364,1,1,1,1,"Twelver, Shia Muslim",3210,365,3200,365
630,IRN,1992,630,IRN,110,364,IRN,364,1,1,1,1,"Twelver, Shia Muslim",3210,366,3200,366
630,IRN,1993,630,IRN,110,364,IRN,364,1,1,1,1,"Twelver, Shia Muslim",3210,365,3200,365
630,IRN,1994,630,IRN,110,364,IRN,364,1,1,1,1,"Twelver, Shia Muslim",3210,365,3200,365
630,IRN,1995,630,IRN,110,364,IRN,364,1,1,1,1,"Twelver, Shia Muslim",3210,365,3200,365
630,IRN,1996,630,IRN,110,364,IRN,364,1,1,1,1,"Twelver, Shia Muslim",3210,366,3200,366
630,IRN,1997,630,IRN,110,364,IRN,364,1,1,1,2,"Twelver, Shia Muslim",3210,213,3200,365
630,IRN,1998,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,1999,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2000,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,2001,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2002,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2003,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2004,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,2005,630,IRN,110,364,IRN,364,1,1,1,2,Shia Muslim,3200,365,3200,365
630,IRN,2006,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2007,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2008,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,2009,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2010,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2011,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2012,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,2013,630,IRN,110,364,IRN,364,1,1,1,2,Shia Muslim,3200,365,3200,365
630,IRN,2014,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2015,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2016,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,366,3200,366
630,IRN,2017,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
630,IRN,2018,630,IRN,110,364,IRN,364,1,1,1,1,Shia Muslim,3200,365,3200,365
640,TUR,1946,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1947,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1948,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,1949,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1950,640,TUR,226,792,TUR,792,1,1,1,2,Sunni Muslim,3100,365,3100,365
640,TUR,1951,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1952,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,1953,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1954,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1955,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1956,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,1957,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1958,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1959,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1960,640,TUR,226,792,TUR,792,1,1,1,2,Sunni Muslim,3100,366,3100,366
640,TUR,1961,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1962,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1963,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1964,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,1965,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1966,640,TUR,226,792,TUR,792,1,1,1,3,Muslim (NFI),3000,278,3000,365
640,TUR,1967,640,TUR,226,792,TUR,792,1,1,1,1,Muslim (NFI),3000,365,3000,365
640,TUR,1968,640,TUR,226,792,TUR,792,1,1,1,1,Muslim (NFI),3000,366,3000,366
640,TUR,1969,640,TUR,226,792,TUR,792,1,1,1,1,Muslim (NFI),3000,365,3000,365
640,TUR,1970,640,TUR,226,792,TUR,792,1,1,1,1,Muslim (NFI),3000,365,3000,365
640,TUR,1971,640,TUR,226,792,TUR,792,1,1,1,1,Muslim (NFI),3000,365,3000,365
640,TUR,1972,640,TUR,226,792,TUR,792,1,1,1,1,Muslim (NFI),3000,366,3000,366
640,TUR,1973,640,TUR,226,792,TUR,792,1,1,1,3,Sunni Muslim,3100,269,3100,269
640,TUR,1974,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1975,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1976,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,1977,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1978,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1979,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1980,640,TUR,226,792,TUR,792,1,1,1,3,Sunni Muslim,3100,206,3100,206
640,TUR,1981,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1982,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1983,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1984,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,1985,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1986,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1987,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1988,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,1989,640,TUR,226,792,TUR,792,1,1,1,2,Sunni Muslim,3100,365,3100,365
640,TUR,1990,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1991,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1992,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,1993,640,TUR,226,792,TUR,792,1,1,1,3,Sunni Muslim,3100,336,3100,336
640,TUR,1994,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1995,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1996,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,1997,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1998,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,1999,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2000,640,TUR,226,792,TUR,792,1,1,1,2,Sunni Muslim,3100,366,3100,366
640,TUR,2001,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2002,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2003,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2004,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,2005,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2006,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2007,640,TUR,226,792,TUR,792,1,1,1,2,Sunni Muslim,3100,365,3100,365
640,TUR,2008,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,2009,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2010,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2011,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2012,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,2013,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2014,640,TUR,226,792,TUR,792,1,1,1,2,Sunni Muslim,3100,365,3100,365
640,TUR,2015,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2016,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,366,3100,366
640,TUR,2017,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
640,TUR,2018,640,TUR,226,792,TUR,792,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1946,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1947,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1948,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1949,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1950,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1951,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1952,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1953,645,IRQ,111,368,IRQ,368,1,1,1,2,Sunni Muslim,3100,365,3100,365
645,IRQ,1954,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1955,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1956,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1957,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1958,645,IRQ,111,368,IRQ,368,1,1,1,2,Sunni Muslim,3100,365,3100,365
645,IRQ,1959,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1960,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1961,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1962,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1963,645,IRQ,111,368,IRQ,368,1,1,1,2,Sunni Muslim,3100,365,3100,365
645,IRQ,1964,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1965,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1966,645,IRQ,111,368,IRQ,368,1,1,1,3,Sunni Muslim,3100,365,3100,365
645,IRQ,1967,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1968,645,IRQ,111,368,IRQ,368,1,1,1,2,Sunni Muslim,3100,366,3100,366
645,IRQ,1969,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1970,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1971,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1972,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1973,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1974,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1975,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1976,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1977,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1978,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1979,645,IRQ,111,368,IRQ,368,1,1,1,2,Sunni Muslim,3100,365,3100,365
645,IRQ,1980,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1981,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1982,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1983,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1984,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1985,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1986,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1987,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1988,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1989,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1990,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1991,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1992,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1993,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1994,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1995,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1996,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,1997,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1998,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,1999,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,2000,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,366,3100,366
645,IRQ,2001,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,2002,645,IRQ,111,368,IRQ,368,1,1,1,1,Sunni Muslim,3100,365,3100,365
645,IRQ,2003,645,IRQ,111,368,IRQ,368,1,1,1,1,,,266,,266
645,IRQ,2004,645,IRQ,111,368,IRQ,368,1,1,1,1,"Twelver, Shia Muslim",3210,217,3200,217
645,IRQ,2005,645,IRQ,111,368,IRQ,368,1,1,1,2,Shia Muslim,3200,365,3200,365
645,IRQ,2006,645,IRQ,111,368,IRQ,368,1,1,1,2,Shia Muslim,3200,365,3200,365
645,IRQ,2007,645,IRQ,111,368,IRQ,368,1,1,1,1,Shia Muslim,3200,365,3200,365
645,IRQ,2008,645,IRQ,111,368,IRQ,368,1,1,1,1,Shia Muslim,3200,366,3200,366
645,IRQ,2009,645,IRQ,111,368,IRQ,368,1,1,1,1,Shia Muslim,3200,365,3200,365
645,IRQ,2010,645,IRQ,111,368,IRQ,368,1,1,1,1,Shia Muslim,3200,365,3200,365
645,IRQ,2011,645,IRQ,111,368,IRQ,368,1,1,1,1,Shia Muslim,3200,365,3200,365
645,IRQ,2012,645,IRQ,111,368,IRQ,368,1,1,1,1,Shia Muslim,3200,366,3200,366
645,IRQ,2013,645,IRQ,111,368,IRQ,368,1,1,1,1,Shia Muslim,3200,365,3200,365
645,IRQ,2014,645,IRQ,111,368,IRQ,368,1,1,1,2,Shia Muslim,3200,365,3200,365
645,IRQ,2015,645,IRQ,111,368,IRQ,368,1,1,1,1,Shia Muslim,3200,365,3200,365
645,IRQ,2016,645,IRQ,111,368,IRQ,368,1,1,1,1,Shia Muslim,3200,366,3200,366
645,IRQ,2017,645,IRQ,111,368,IRQ,368,1,1,1,1,Shia Muslim,3200,365,3200,365
645,IRQ,2018,645,IRQ,111,368,IRQ,368,1,1,1,2,Shia Muslim,3200,365,3200,365
651,EGY,1946,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1947,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1948,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,366,3100,366
651,EGY,1949,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1950,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1951,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1952,651,EGY,73,818,EGY,818,1,1,1,2,Sunni Muslim,3100,366,3100,366
651,EGY,1953,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1954,651,EGY,73,818,EGY,818,1,1,1,2,Sunni Muslim,3100,365,3100,365
651,EGY,1955,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1956,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,366,3100,366
651,EGY,1957,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1958,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1959,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1960,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,366,3100,366
651,EGY,1961,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1962,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1963,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1964,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,366,3100,366
651,EGY,1965,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1966,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1967,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1968,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,366,3100,366
651,EGY,1969,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1970,651,EGY,73,818,EGY,818,1,1,1,2,Sunni Muslim,3100,365,3100,365
651,EGY,1971,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1972,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,366,3100,366
651,EGY,1973,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1974,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1975,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1976,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,366,3100,366
651,EGY,1977,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1978,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1979,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,365,3100,365
651,EGY,1980,651,EGY,73,818,EGY,818,1,1,1,1,Sunni Muslim,3100,366,3100,366
